index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio,Restaurants_Count,Restaurants_Lat,Restaurants_Lon,Fast Food_Count,Fast Food_Lat,Fast Food_Lon,Universities_Count,Universities_Lat,Universities_Lon,Schools_Count,Schools_Lat,Schools_Lon,Kindergartens_Count,Kindergartens_Lat,Kindergartens_Lon,Hospitals_Count,Hospitals_Lat,Hospitals_Lon,Pharmacies_Count,Pharmacies_Lat,Pharmacies_Lon,Clinics_Count,Clinics_Lat,Clinics_Lon,Malls_Count,Malls_Lat,Malls_Lon,Supermarkets_Count,Supermarkets_Lat,Supermarkets_Lon,Banks_Count,Banks_Lat,Banks_Lon,Fitness Centres_Count,Fitness Centres_Lat,Fitness Centres_Lon,Swimming Pools_Count,Swimming Pools_Lat,Swimming Pools_Lon,Parks_Count,Parks_Lat,Parks_Lon,Bus Stops_Count,Bus Stops_Lat,Bus Stops_Lon
DORUÉ (3),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,63.5,510000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
DORUÉ (4),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,62.5,473000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
DORUÉ (5),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,49.0,428000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
DORUÉ (8),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,65.0,515000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
DORUÉ (9),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,66.5,514000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
DORUÉ (10),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,68.5,516000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
DORUÉ (1709),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,66.5,514000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
DORUÉ (1808),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,65.0,499000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
DORUÉ (1809),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,66.5,498000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
DORUÉ (1810),-12.108786,-77.0255908,Surquillo,En construcción,flat,2,68.5,500000.0,48,-12.1110571,-77.0330386,5,-12.1130365,-77.0222441,0,0,0,13,-12.1143685,-77.0277215,31,-12.1140892,-77.0328161,0,0,0,21,-12.1043038,-77.021175,5,-12.104425,-77.0207286,0,0,0,3,-12.1037024,-77.0205091,9,-12.106886,-77.0339388,1,-12.1160412,-77.0266493,0,0,0,0,0,0,25,-12.1117939,-77.0333181
