index,latitud,longitud,distrito,etapa,tipo,dormitorios,area,precio
Emerald Pueblo Libre 2 (Piso 10 - X1),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,flat,2,60.88,396425.0
Emerald Pueblo Libre 2 (Piso 10 - X2),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,flat,3,65.64,420624.0
Emerald Pueblo Libre 2 (Piso 10 - X4),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,flat,2,47.07,361029.0
Emerald Pueblo Libre 2 (Piso 10 - X8),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,flat,3,69.73,487796.0
Emerald Pueblo Libre 2 (Piso 10 - X9),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,flat,3,64.07,420293.0
Emerald Pueblo Libre 2 (Piso 10 - X3 - Dplx),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,duplex,3,129.9,753340.0
Emerald Pueblo Libre 2 (Piso 10 - X6 - Dplx),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,duplex,2,111.38,657244.0
Emerald Pueblo Libre 2 (Piso 10 - X7 - Dplx),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,duplex,2,90.0,560348.0
Emerald Pueblo Libre 2 (Piso 10 - X11 - Dplx),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,duplex,2,115.5,650420.0
Emerald Pueblo Libre 2 (Piso 10 - X12 - Dplx),-12.076693493713218,-77.0567324978256,Pueblo Libre,En construcción,duplex,2,117.08,658388.0
Garzón (Tipo 1),-12.0657477,-77.04443169999999,Jesus Maria,Entrega inmediata,flat,3,78.38,484000.0
Garzón (Subtipo 2A Único 102),-12.0657477,-77.04443169999999,Jesus Maria,Entrega inmediata,flat,2,83.0,525000.0
Garzón (Tipo 2),-12.0657477,-77.04443169999999,Jesus Maria,Entrega inmediata,flat,3,75.8,505000.0
Garzón (Tipo 3),-12.0657477,-77.04443169999999,Jesus Maria,Entrega inmediata,flat,3,78.04,484000.0
Garzón (Tipo 5),-12.0657477,-77.04443169999999,Jesus Maria,Entrega inmediata,flat,3,72.53,445000.0
Garzón (Tipo 7A),-12.0657477,-77.04443169999999,Jesus Maria,Entrega inmediata,flat,2,58.59,390000.0
POP (Dpto. 101),-12.1316203,-77.0224643,Miraflores,En planos,flat,3,107.78,711010.0
POP (Dpto. 102),-12.1316203,-77.0224643,Miraflores,En planos,flat,3,123.18,651840.0
POP (Dpto. 103),-12.1316203,-77.0224643,Miraflores,En planos,flat,2,74.91,548050.0
POP (Tipo 01),-12.1316203,-77.0224643,Miraflores,En planos,flat,3,71.02,533295.0
POP (Tipo 02),-12.1316203,-77.0224643,Miraflores,En planos,flat,2,61.76,509600.0
POP (Tipo 03),-12.1316203,-77.0224643,Miraflores,En planos,flat,1,41.14,354380.0
POP (Tipo 04),-12.1316203,-77.0224643,Miraflores,En planos,flat,2,63.67,475000.0
Amaranta (AMT - 302 y 402),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,40.1,276044.0
"Amaranta (AMT - 303,403,803 y 1703)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,61.32,400602.0
Amaranta (AMT - 1201),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,46.69,311589.0
Amaranta (AMT - 503 y 1203),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,62.35,406801.0
Amaranta (AMT - 1204),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,77.13,520975.0
Amaranta (AMT - 601 y 701),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,45.94,295707.0
Amaranta (AMT - 1301 y 1401),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,45.68,305246.0
Amaranta (AMT - 1501 y 1601),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,45.42,305246.0
"Amaranta (AMT - 602,702,1302 al 1602)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,39.16,270423.0
"Amaranta (AMT - 603,703,1303 al 1603)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,61.46,401646.0
Amaranta (AMT - 604 y 704),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,73.21,478244.0
Amaranta (AMT - 1304 y 1404),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,72.91,493378.0
Amaranta (AMT - 1504 y 1604),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,72.6,493378.0
Amaranta (AMT - 801),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,45.87,295323.0
Amaranta (AMT - 1701),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,45.36,304850.0
Amaranta (AMT - 802 y 1702),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,40.1,281032.0
Amaranta (AMT - 1704),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,77.83,520975.0
Amaranta (AMT - 1801 al 2101),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,44.78,301546.0
"Amaranta (AMT - 902,1002,1102,1802 al 2102)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,39.16,270423.0
"Amaranta (AMT - 903,1003,1103,1803 al 2103)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,61.46,401842.0
Amaranta (AMT - 904),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,77.53,504994.0
Amaranta (AMT - 1004 y 1104),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,77.21,504994.0
Amaranta (AMT - 1804 al 2204),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,76.88,520975.0
Amaranta (AMT - 2201),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,44.78,301546.0
Amaranta (AMT - 2202),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,39.16,275310.0
Amaranta (AMT - 2203),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,61.46,414559.0
Amaranta (AMT - 107),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,84.57,506194.0
Amaranta (AMT - 202),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,69.24,457692.0
Amaranta (AMT - 304 y 404),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,78.48,504994.0
Amaranta (AMT - 101),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,50.98,296188.0
Amaranta (AMT - 102),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,62.35,375664.0
Amaranta (AMT - 103),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,68.5,406511.0
Amaranta (AMT - 104),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,76.18,437714.0
Amaranta (AMT - 201),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,55.02,362108.0
"Amaranta (AMT - 203, 305 AL 905)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,67.36,396047.0
Amaranta (AMT - 1005 al 1405),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,67.11,422034.0
Amaranta (AMT - 1015 al 1415),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,41.23,239077.0
Amaranta (AMT - 1505 al 2205),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,66.86,406411.0
"Amaranta (AMT - 204, 306 AL 2206)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,55.6,342774.0
"Amaranta (AMT - 205, 307 AL 2207)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,41.75,255156.0
Amaranta (AMT - 508 al 908),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,61.58,368719.0
Amaranta (AMT - 1008 al 1408),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,61.19,366384.0
Amaranta (AMT - 1508 al 2208),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,60.81,359087.0
Amaranta (AMT - 509 AL 909),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,61.18,368719.0
Amaranta (AMT - 1009 AL 1409),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,60.81,366384.0
Amaranta (AMT - 1509 AL 2209),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,60.45,359087.0
"Amaranta (AMT - 208, 310 AL 2210)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,38.82,237250.0
"Amaranta (AMT - 209, 311 AL 2211)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,55.71,342774.0
"Amaranta (AMT - 210, 312 AL 912)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,67.74,396047.0
Amaranta (AMT - 1012 AL 1412),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,67.46,422034.0
Amaranta (AMT - 1512 AL 2212),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,67.18,406411.0
"Amaranta (AMT - 211, 313 AL 913)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,71.41,413459.0
Amaranta (AMT - 1013 AL 1413),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,71.0,444180.0
Amaranta (AMT - 1513 AL 2213),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,3,70.58,426980.0
"Amaranta (AMT - 212, 314 AL 2214)",-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,2,53.02,334980.0
Amaranta (AMT - 515 AL 915),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,41.64,236420.0
Amaranta (AMT - 1515 AL 1915),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,41.06,239077.0
Amaranta (AMT - 2015 AL 2215),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,40.89,242567.0
Amaranta (AMT - 301 y 401),-12.0720557,-77.0628819,Pueblo Libre,En construcción,flat,1,46.13,295323.0
Parque Rospigliosi (TIPO 2),-12.0820372,-77.0631387,Pueblo Libre,En construcción,flat,3,90.0,535000.0
Parque Rospigliosi (TIPO3),-12.0820372,-77.0631387,Pueblo Libre,En construcción,flat,3,82.5,575000.0
Parque Rospigliosi (TIPO 4),-12.0820372,-77.0631387,Pueblo Libre,En construcción,flat,3,80.0,560000.0
Parque Rospigliosi (TIPO 4),-12.0820372,-77.0631387,Pueblo Libre,En construcción,flat,3,80.0,560000.0
Parque Rospigliosi (TIPO 3),-12.0820372,-77.0631387,Pueblo Libre,En construcción,flat,3,82.5,575000.0
Parque Rospigliosi (TIPO 6),-12.0820372,-77.0631387,Pueblo Libre,En construcción,duplex,3,167.0,870000.0
TRIVENTO (Tipo 3),-12.078120318952418,-77.06859828819913,Pueblo Libre,En construcción,flat,1,46.76,362900.0
TRIVENTO (Tipo 5),-12.078120318952418,-77.06859828819913,Pueblo Libre,En construcción,flat,1,29.61,240000.0
TRIVENTO (Tipo 6),-12.078120318952418,-77.06859828819913,Pueblo Libre,En construcción,flat,3,61.0,453700.0
TRIVENTO (Tipo 8),-12.078120318952418,-77.06859828819913,Pueblo Libre,En construcción,flat,3,66.36,481340.0
TRIVENTO (Tipo 12),-12.078120318952418,-77.06859828819913,Pueblo Libre,En construcción,flat,3,85.04,603900.0
TRIVENTO (Tipo 14),-12.078120318952418,-77.06859828819913,Pueblo Libre,En construcción,flat,3,67.78,487900.0
TRIVENTO (Tipo 9),-12.078120318952418,-77.06859828819913,Pueblo Libre,En construcción,flat,3,73.71,509900.0
Aquilaria (X10PLUS - 310 B),-12.102249299423637,-77.05840587615968,San Isidro,En construcción,flat,3,89.28,853548.0
Aquilaria (X01PLUS - A),-12.102249299423637,-77.05840587615968,San Isidro,En construcción,flat,3,78.69,630690.0
Aquilaria (X08PLUS- B),-12.102249299423637,-77.05840587615968,San Isidro,En construcción,flat,3,79.13,679589.0
Aquilaria (X10PLUS - B),-12.102249299423637,-77.05840587615968,San Isidro,En construcción,flat,3,87.28,834428.0
ZENNA (1),-12.072885,-77.0454152,Jesus Maria,En planos,flat,2,58.41,405221.25
ZENNA (2),-12.072885,-77.0454152,Jesus Maria,En planos,flat,3,83.66,611763.75
ZENNA (3),-12.072885,-77.0454152,Jesus Maria,En planos,flat,3,79.78,583391.25
ZENNA (5),-12.072885,-77.0454152,Jesus Maria,En planos,flat,1,42.96,298035.0
ZENNA (6),-12.072885,-77.0454152,Jesus Maria,En planos,flat,3,62.37,432693.75
ZENNA (4),-12.072885,-77.0454152,Jesus Maria,En planos,flat,2,68.3,499443.75
ZENNA (101),-12.072885,-77.0454152,Jesus Maria,En planos,flat,2,66.85,468607.5
ZENNA (102),-12.072885,-77.0454152,Jesus Maria,En planos,flat,3,139.87,868323.75
ZENNA (103),-12.072885,-77.0454152,Jesus Maria,En planos,flat,3,127.86,816858.75
ZENNA (104),-12.072885,-77.0454152,Jesus Maria,En planos,flat,3,86.73,599126.25
ZENNA (1102),-12.072885,-77.0454152,Jesus Maria,En planos,duplex,3,165.93,1126275.0
ZENNA (1103),-12.072885,-77.0454152,Jesus Maria,En planos,duplex,4,161.64,1095600.0
ZENNA (1104),-12.072885,-77.0454152,Jesus Maria,En planos,duplex,5,136.65,957675.0
LIMA (X102),-12.1442897,-77.0231719,Barranco,En planos,flat,2,77.25,753656.0
LIMA (X103),-12.1442897,-77.0231719,Barranco,En planos,flat,1,65.25,543978.0
LIMA (X104),-12.1442897,-77.0231719,Barranco,En planos,flat,1,62.75,517097.0
LIMA (X201),-12.1442897,-77.0231719,Barranco,En planos,flat,2,77.0,796667.0
LIMA (X202),-12.1442897,-77.0231719,Barranco,En planos,flat,2,77.25,791290.0
LIMA (X203),-12.1442897,-77.0231719,Barranco,En planos,flat,2,82.75,818172.0
LIMA (X204),-12.1442897,-77.0231719,Barranco,En planos,flat,1,46.75,452581.0
LIMA (X206),-12.1442897,-77.0231719,Barranco,En planos,flat,1,45.5,441828.0
LIMA (X01),-12.1442897,-77.0231719,Barranco,En planos,flat,1,50.0,570860.0
LIMA (X02),-12.1442897,-77.0231719,Barranco,En planos,flat,1,45.5,527849.0
LIMA (X03),-12.1442897,-77.0231719,Barranco,En planos,flat,1,49.5,549355.0
LIMA (X04),-12.1442897,-77.0231719,Barranco,En planos,flat,2,77.25,785914.0
LIMA (X05),-12.1442897,-77.0231719,Barranco,En planos,flat,2,76.75,769785.0
LIMA (X06),-12.1442897,-77.0231719,Barranco,En planos,flat,1,46.75,490215.0
LIMA (X07),-12.1442897,-77.0231719,Barranco,En planos,flat,1,43.25,468710.0
Piknik Park (1),-12.120166280699031,-77.02497511242711,Miraflores,En construcción,flat,2,60.65,499400.0
Piknik Park (4),-12.120166280699031,-77.02497511242711,Miraflores,En construcción,flat,3,74.21,611000.0
Piknik Park (3),-12.120166280699031,-77.02497511242711,Miraflores,En construcción,flat,1,41.14,390800.0
Piknik Park (2),-12.120166280699031,-77.02497511242711,Miraflores,En construcción,flat,1,67.45,554400.0
Piknik Park (5),-12.120166280699031,-77.02497511242711,Miraflores,En construcción,flat,1,47.35,428200.0
RESIDENCIAL EL NOGAL (TIPO F),-12.07922797810653,-77.03131092764534,Lince,Entrega inmediata,flat,3,75.7,510000.0
RESIDENCIAL EL NOGAL (TIPO B),-12.07922797810653,-77.03131092764534,Lince,Entrega inmediata,flat,1,52.34,335000.0
RESIDENCIAL EL NOGAL (TIPO C),-12.07922797810653,-77.03131092764534,Lince,Entrega inmediata,flat,2,69.65,415000.0
Residencial Brío (Tipo 1),-12.079924822336984,-77.04893752397564,Jesus Maria,En construcción,flat,3,93.3,957110.0
Residencial Brío (Tipo 2),-12.079924822336984,-77.04893752397564,Jesus Maria,En construcción,flat,2,84.48,687000.0
Residencial Brío (Tipo 3),-12.079924822336984,-77.04893752397564,Jesus Maria,En construcción,flat,3,81.4,620867.0
Residencial Brío (Tipo A),-12.079924822336984,-77.04893752397564,Jesus Maria,En construcción,flat,2,53.8,416997.0
Residencial Brío (7),-12.079924822336984,-77.04893752397564,Jesus Maria,En construcción,flat,3,81.4,611000.0
Residencial Brío (Tipo 4),-12.079924822336984,-77.04893752397564,Jesus Maria,En construcción,flat,3,53.8,416997.0
Albamar | Oasis (Tipo 4),-12.1025042,-77.0217445,Surquillo,En planos,flat,2,58.22,427400.0
Albamar | Oasis (Tipo 5),-12.1025042,-77.0217445,Surquillo,En planos,flat,2,59.5,436800.0
Albamar | Oasis (Tipo 6),-12.1025042,-77.0217445,Surquillo,En planos,flat,3,75.0,495000.0
Albamar | Oasis (Tipo 7),-12.1025042,-77.0217445,Surquillo,En planos,flat,2,59.26,411600.0
Albamar | Oasis (Tipo 2B),-12.1025042,-77.0217445,Surquillo,En planos,flat,2,94.55,653100.0
Albamar | Oasis (Tipo 1),-12.1025042,-77.0217445,Surquillo,En planos,flat,2,57.24,426700.0
Albamar | Oasis (Tipo 2),-12.1025042,-77.0217445,Surquillo,En planos,flat,1,45.26,344300.0
Albamar | Oasis (Tipo 3),-12.1025042,-77.0217445,Surquillo,En planos,flat,3,74.99,546500.0
Albamar | Oasis (Tipo 6B),-12.1025042,-77.0217445,Surquillo,En planos,duplex,3,150.36,951100.0
Urban Heights (A1),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,40.25,408144.0
Urban Heights (A2),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,40.32,410232.0
Urban Heights (A3),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,40.09,411099.0
Urban Heights (A4),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,57.39,600502.0
Urban Heights (A5),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,47.92,466321.0
Urban Heights (A6),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,40.65,446112.0
Urban Heights (B1),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,40.72,423571.0
Urban Heights (B2),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,40.97,431359.0
Urban Heights (B3),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,41.78,433970.0
Urban Heights (B4),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,62.8,580921.0
Urban Heights (B5),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,41.18,417461.0
Urban Heights (B6),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,41.34,413827.0
Urban Heights (B7),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,40.26,413886.0
Urban Heights (B8),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,41.74,414781.0
Urban Heights (A7),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,40.16,455111.0
Urban Heights (A8),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,40.0,454797.0
Urban Heights (A9),-12.1289342,-77.0225608,Miraflores,En planos,flat,1,41.53,453437.0
EDIFICIO MAGNOLIA (TIPO D),-12.1209602,-77.01906000000001,Miraflores,Entrega inmediata,flat,2,189.5,1200000.0
EDIFICIO MAGNOLIA (TIPO F),-12.1209602,-77.01906000000001,Miraflores,Entrega inmediata,flat,1,81.0,637500.0
EDIFICIO MAGNOLIA (TIPO Q),-12.1209602,-77.01906000000001,Miraflores,Entrega inmediata,duplex,1,125.5,840000.0
Caserta (AT101),-12.1284025,-77.0153361,Miraflores,En planos,flat,2,83.59,874867.0
Caserta (AT102),-12.1284025,-77.0153361,Miraflores,En planos,flat,3,157.65,1534521.0
Caserta (Tipo 01),-12.1284025,-77.0153361,Miraflores,En planos,flat,3,76.48,830000.0
Caserta (Tipo 02),-12.1284025,-77.0153361,Miraflores,En planos,flat,3,78.74,845986.0
Caserta (Tipo 03),-12.1284025,-77.0153361,Miraflores,En planos,flat,3,119.47,1161300.0
Caserta (Tipo 04),-12.1284025,-77.0153361,Miraflores,En planos,duplex,2,153.54,1487205.0
Caserta (Tipo 05),-12.1284025,-77.0153361,Miraflores,En planos,duplex,2,150.68,1466975.0
VIZUALE 2 (TIPO 1),-12.087955763980066,-77.0345717893614,Lince,En construcción,flat,1,44.63,419000.0
VIZUALE 2 (TIPO 2),-12.087955763980066,-77.0345717893614,Lince,En construcción,flat,2,63.72,529900.0
VIZUALE 2 (TIPO 6),-12.087955763980066,-77.0345717893614,Lince,En construcción,flat,3,80.96,699900.0
Farah (6),-12.0913715,-77.0434734,Lince,Entrega inmediata,flat,2,73.33,705801.0
Libre (TIPO F),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,flat,3,103.0,483500.0
Libre (TIPO A),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,flat,3,74.0,378000.0
Libre (TIPO B 2 DORMITORIOS),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,flat,2,50.0,283500.0
Libre (TIPO C),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,flat,3,67.0,342500.0
Libre (TIPO D),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,flat,3,71.0,353000.0
Libre (TIPO G),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,duplex,2,98.6,489500.0
Libre (TIPO H),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,duplex,2,92.7,442500.0
Libre (TIPO I),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,duplex,2,80.9,416000.0
Libre (TIPO J),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,duplex,2,103.3,516000.0
Libre (TIPO K),-12.079435812411148,-77.10373403992337,San Miguel,En construcción,duplex,2,88.0,437000.0
Ascenza (T01),-12.0679143,-77.06946390000002,Pueblo Libre,En planos,flat,2,58.7,388900.0
Ascenza (T04),-12.0679143,-77.06946390000002,Pueblo Libre,En planos,flat,3,73.2,482800.0
Ascenza (T03),-12.0679143,-77.06946390000002,Pueblo Libre,En planos,flat,3,77.34,477300.0
Ascenza (T07),-12.0679143,-77.06946390000002,Pueblo Libre,En planos,flat,2,54.69,383900.0
Ascenza (T05),-12.0679143,-77.06946390000002,Pueblo Libre,En planos,flat,2,56.85,343900.0
Ascenza (T02),-12.0679143,-77.06946390000002,Pueblo Libre,En planos,flat,1,39.76,270700.0
Ascenza (T06),-12.0679143,-77.06946390000002,Pueblo Libre,En planos,flat,1,38.5,263300.0
Florencia (3),-12.0678296,-77.0663472,Pueblo Libre,En construcción,flat,2,57.41,377060.0
Florencia (11),-12.0678296,-77.0663472,Pueblo Libre,En construcción,flat,2,68.53,423800.0
Florencia (2),-12.0678296,-77.0663472,Pueblo Libre,En construcción,flat,2,72.08,480326.0
Florencia (7A),-12.0678296,-77.0663472,Pueblo Libre,En construcción,flat,1,30.81,200787.0
Brasil 14 (Tipo 78.04m2),-12.073818837424318,-77.05249956732415,Jesus Maria,Entrega inmediata,flat,3,79.86,590000.0
Brasil 14 (Tipo 58.85m2),-12.073818837424318,-77.05249956732415,Jesus Maria,Entrega inmediata,flat,2,85.63,480000.0
